,n_features,n_samples,n_subjects,feature_std,A,B,C,overall_prob_outcome,sd_outcome,time_effect,mean,sd,icc,icc_pred,auc_value_base,auc,auc_individual,auc_individual_sd,total_n,auc_c,auc_c_individual,auc_c_individual_sd,sd_intercept,sd_residual
12339,10,90,150,0.1,0.8,0.5,0.45,0.9,0.05,FALSE,0.904666667,0.058345601,0.028668474,0.356106477,0.5,0.998666667,0.998746867,0.014451833,133,1,1,0,0.480858808,0.646598463
12340,10,90,150,0.1,0.8,0.5,0.45,0.1,0.1,FALSE,0.109407407,0.11702202,0.130753195,0.393399209,0.525814541,0.995708155,0.991966967,0.053688777,111,1,1,0,0.525478205,0.652513428
12341,10,90,150,0.1,0.8,0.5,0.45,0.2,0.1,FALSE,0.192592593,0.119272706,0.081220573,0.33997121,0.511574074,0.999382716,0.999387255,0.007145774,136,1,1,0,0.539236904,0.751345996
12342,10,90,150,0.1,0.8,0.5,0.45,0.3,0.1,FALSE,0.299407407,0.101548102,0.038460535,0.2817258,0.50523548,1,1,0,150,1,1,0,0.527939285,0.842977151
12343,10,90,150,0.1,0.8,0.5,0.45,0.4,0.1,FALSE,0.395185185,0.128623094,0.058726815,0.310216451,0.56573008,0.999685139,0.999666667,0.004082483,150,1,1,0,0.592813557,0.883979373
12344,10,90,150,0.1,0.8,0.5,0.45,0.5,0.1,FALSE,0.494592593,0.120103917,0.047096545,0.269098451,0.578592798,1,1,0,150,1,1,0,0.547855423,0.902900322
12345,10,90,150,0.1,0.8,0.5,0.45,0.6,0.1,FALSE,0.60437037,0.107740806,0.03784132,0.262619807,0.532464408,0.999277968,0.999283436,0.005153436,150,1,1,0,0.529823561,0.887796159
12346,10,90,150,0.1,0.8,0.5,0.45,0.7,0.1,FALSE,0.701777778,0.111201157,0.048489694,0.30017225,0.513244071,1,1,0,150,1,1,0,0.55190901,0.842709313
12347,10,90,150,0.1,0.8,0.5,0.45,0.9,0.1,FALSE,0.910074074,0.099375352,0.110690794,0.43228168,0.526246408,0.998659517,0.999,0.01,100,1,1,0,0.544614356,0.624125783
12348,10,90,150,0.1,0.8,0.5,0.45,0.8,0.1,FALSE,0.79237037,0.115721906,0.071031967,0.278720065,0.5,1,1,0,145,1,1,0,0.477685448,0.768439745
12349,10,90,150,0.1,0.8,0.5,0.45,0.1,0.15,FALSE,0.109259259,0.160104038,0.254644008,0.477200157,0.582859925,1,1,0,77,1,1,0,0.595019722,0.622800275
12350,10,90,150,0.1,0.8,0.5,0.45,0.2,0.15,FALSE,0.197851852,0.162483913,0.15679805,0.346660118,0.580155899,0.99935567,0.999825175,0.001993314,130,1,1,0,0.535141505,0.734659807
12351,10,90,150,0.1,0.8,0.5,0.45,0.3,0.15,FALSE,0.294814815,0.14496074,0.090906965,0.297042326,0.54720036,1,1,0,146,1,1,0,0.540682457,0.831759363
12352,10,90,150,0.1,0.8,0.5,0.45,0.4,0.15,FALSE,0.380444444,0.152231884,0.088123159,0.310575256,0.581134616,0.999478056,0.999582073,0.003694553,149,1,1,0,0.584381808,0.870676245
12353,10,90,150,0.1,0.8,0.5,0.45,0.5,0.15,FALSE,0.505703704,0.156573513,0.087875019,0.261735786,0.59304505,1,1,0,150,1,1,0,0.523632445,0.879429247
12354,10,90,150,0.1,0.8,0.5,0.45,0.6,0.15,FALSE,0.586592593,0.166755118,0.104632221,0.304016113,0.590525141,0.999707944,0.999814815,0.002268046,150,1,1,0,0.578545035,0.875363558
12355,10,90,150,0.1,0.8,0.5,0.45,0.7,0.15,FALSE,0.697333333,0.155782725,0.104949919,0.312320208,0.55723738,1,1,0,148,1,1,0,0.560521933,0.831736383
12356,10,90,150,0.1,0.8,0.5,0.45,0.8,0.15,FALSE,0.790296296,0.161797103,0.148330222,0.383400991,0.544910617,1,1,0,131,1,1,0,0.589910132,0.748101717
12357,10,90,150,0.1,0.8,0.5,0.45,0.9,0.15,FALSE,0.892666667,0.157634084,0.250569445,0.423980353,0.614440818,0.998891353,0.999562937,0.004100014,88,1,1,0,0.534760234,0.623311137
12358,10,90,150,0.1,0.8,0.5,0.45,0.2,0.2,FALSE,0.225703704,0.222260014,0.274070541,0.395734466,0.670656185,1,1,0,125,1,1,0,0.587103089,0.725481495
12359,10,90,150,0.1,0.8,0.5,0.45,0.4,0.2,FALSE,0.391555556,0.213756261,0.182460178,0.34834332,0.659605575,1,1,0,147,1,1,0,0.610989976,0.835679536
12360,10,90,150,0.1,0.8,0.5,0.45,0.1,0.2,FALSE,0.104518519,0.206454377,0.447892639,0.533203684,0.717662025,1,1,0,56,1,1,0,0.62160856,0.581613028
12361,10,90,150,0.1,0.8,0.5,0.45,0.3,0.2,FALSE,0.318444444,0.224085514,0.222365633,0.359531474,0.660464599,0.999598071,0.999270073,0.008543577,137,1,1,0,0.595079435,0.79424663
12362,10,90,150,0.1,0.8,0.5,0.45,0.6,0.2,FALSE,0.584296296,0.205670652,0.164668241,0.301119396,0.646862683,0.999790004,0.999444444,0.006804138,150,1,1,0,0.560255516,0.853528977
12363,10,90,150,0.1,0.8,0.5,0.45,0.5,0.2,FALSE,0.478888889,0.209816866,0.166943556,0.347141086,0.670980651,1,1,0,150,1,1,0,0.62786121,0.861034024
12364,10,90,150,0.1,0.8,0.5,0.45,0.7,0.2,FALSE,0.672888889,0.203150592,0.178132512,0.389470995,0.630482169,1,1,0,146,1,1,0,0.657108848,0.822721612
12365,10,90,150,0.1,0.8,0.5,0.45,0.8,0.2,FALSE,0.81962963,0.201306597,0.265453707,0.370716237,0.678445742,1,1,0,116,1,1,0,0.532229968,0.693428654
12366,10,90,150,0.1,0.8,0.5,0.45,0.9,0.2,FALSE,0.929703704,0.160693339,0.387264689,0.473414943,0.683161786,1,1,0,49,1,1,0,0.521852205,0.550377672
12367,10,90,150,0.1,0.8,0.5,0.45,0.2,0.25,FALSE,0.216740741,0.249612332,0.358998794,0.429367828,0.723619301,0.99941928,0.999190939,0.008211077,103,1,1,0,0.5939875,0.684763625
12368,10,90,150,0.1,0.8,0.5,0.45,0.3,0.25,FALSE,0.313703704,0.255149685,0.293930411,0.385056059,0.71305,0.999821429,0.999849034,0.001773451,138,1,1,0,0.612791197,0.774405272
12369,10,90,150,0.1,0.8,0.5,0.45,0.1,0.25,FALSE,0.079407407,0.226661062,0.696136153,0.567523359,0.8688,0.996666667,0.996376812,0.017376201,23,1,1,0,0.5873552,0.512731825
12370,10,90,150,0.1,0.8,0.5,0.45,0.4,0.25,FALSE,0.392666667,0.258864964,0.272382905,0.366768033,0.711341991,1,1,0,142,1,1,0,0.614464266,0.807388036
12371,10,90,150,0.1,0.8,0.5,0.45,0.5,0.25,FALSE,0.466962963,0.269936904,0.284218437,0.407357419,0.72621379,1,1,0,145,1,1,0,0.673119604,0.811896838
12372,10,90,150,0.1,0.8,0.5,0.45,0.6,0.25,FALSE,0.593851852,0.251506478,0.253510167,0.364640914,0.698645996,0.999693815,0.999791406,0.002476917,141,1,1,0,0.618930395,0.816993752
12373,10,90,150,0.1,0.8,0.5,0.45,0.8,0.25,FALSE,0.827407407,0.215112465,0.315731798,0.436920552,0.664771348,1,1,0,97,1,1,0,0.591378512,0.67135023
12374,10,90,150,0.1,0.8,0.5,0.45,0.7,0.25,FALSE,0.71162963,0.257451183,0.314678402,0.427228888,0.699626068,1,1,0,126,1,1,0,0.647828424,0.750101867
12375,10,90,150,0.1,0.8,0.55,0.45,0.1,0.05,FALSE,0.099407407,0.064246226,0.035372763,0.410130336,0.5,0.997402597,0.994230769,0.048876769,130,1,1,0,0.544427,0.65291514
12376,10,90,150,0.1,0.8,0.55,0.45,0.3,0.05,FALSE,0.292518519,0.062051228,0.007575872,0.290832975,0.5,0.99913119,0.998916667,0.00959943,150,1,1,0,0.547444854,0.854855719
12377,10,90,150,0.1,0.8,0.55,0.45,0.2,0.05,FALSE,0.195555556,0.059911278,0.011833502,0.377162593,0.5,0.99751861,0.998594791,0.010669868,147,1,1,0,0.602239825,0.773913653
12378,10,90,150,0.1,0.8,0.55,0.45,0.4,0.05,FALSE,0.389851852,0.073634577,0.011811088,0.269059794,0.500921,1,1,0,150,1,1,0,0.543178813,0.895280952
12379,10,90,150,0.1,0.8,0.5,0.45,0.9,0.25,FALSE,0.906444444,0.220072638,0.56410269,0.562174616,0.777513876,0.998721228,0.999404762,0.003521476,35,1,1,0,0.621193219,0.548203191
12380,10,90,150,0.1,0.8,0.55,0.45,0.5,0.05,FALSE,0.502740741,0.067124166,0.006987519,0.305105924,0.522451893,0.999751491,0.999722222,0.003402069,150,1,1,0,0.601643259,0.90797322
12381,10,90,150,0.1,0.8,0.55,0.45,0.6,0.05,FALSE,0.59962963,0.074211592,0.011958522,0.259462532,0.500125853,0.999488247,0.999511785,0.004336491,150,1,1,0,0.531204125,0.8974239
12382,10,90,150,0.1,0.8,0.55,0.45,0.7,0.05,FALSE,0.701407407,0.065920466,0.009742987,0.300026451,0.5,1,1,0,150,1,1,0,0.558358848,0.852853517
12383,10,90,150,0.1,0.8,0.55,0.45,0.8,0.05,FALSE,0.810666667,0.067222145,0.018530192,0.276108664,0.5,1,1,0,147,1,1,0,0.475679034,0.770212711
12384,10,90,150,0.1,0.8,0.55,0.45,0.9,0.05,FALSE,0.900666667,0.058684872,0.027680594,0.43730499,0.5,0.998644986,0.99906015,0.010838875,133,1,1,0,0.576464738,0.653908619
12385,10,90,150,0.1,0.8,0.55,0.45,0.3,0.1,FALSE,0.300222222,0.119424074,0.057381843,0.330957871,0.517665847,1,1,0,149,1,1,0,0.594885106,0.845811277
12386,10,90,150,0.1,0.8,0.55,0.45,0.1,0.1,FALSE,0.082814815,0.089664649,0.095724591,0.414256836,0.5,0.995588235,0.994897959,0.03066261,98,1,1,0,0.51600497,0.613582065
12387,10,90,150,0.1,0.8,0.55,0.45,0.4,0.1,FALSE,0.39762963,0.107892124,0.037894293,0.308580745,0.528125114,1,1,0,150,1,1,0,0.59824461,0.895499026
12388,10,90,150,0.1,0.8,0.55,0.45,0.5,0.1,FALSE,0.498666667,0.118584744,0.045624509,0.283433323,0.575234112,0.99950495,0.999419192,0.005017838,150,1,1,0,0.567310139,0.902035013
12389,10,90,150,0.1,0.8,0.55,0.45,0.6,0.1,FALSE,0.611703704,0.110308711,0.04055091,0.291943343,0.523405483,0.999365079,0.999565253,0.0038058,149,1,1,0,0.574116716,0.894097559
12390,10,90,150,0.1,0.8,0.55,0.45,0.2,0.1,FALSE,0.181185185,0.103601135,0.061888689,0.37040376,0.5,1,1,0,142,1,1,0,0.567787622,0.740251491
12391,10,90,150,0.1,0.8,0.55,0.45,0.9,0.1,FALSE,0.912962963,0.100890202,0.118190351,0.489155109,0.5,1,1,0,97,1,1,0,0.605116905,0.618387235
12392,10,90,150,0.1,0.8,0.55,0.45,0.7,0.1,FALSE,0.706148148,0.102544774,0.039992187,0.287549388,0.503664579,0.99982238,0.999790268,0.0025601,149,1,1,0,0.535336525,0.842651568
12393,10,90,150,0.1,0.8,0.55,0.45,0.8,0.1,FALSE,0.794444444,0.123344115,0.082915485,0.36587047,0.518210007,0.999393939,0.999571918,0.005172537,146,1,1,0,0.579409026,0.762799791
12394,10,90,150,0.1,0.8,0.55,0.45,0.1,0.15,FALSE,0.105407407,0.151073912,0.233126684,0.508376994,0.603782494,1,1,0,87,1,1,0,0.633304592,0.622781627
12395,10,90,150,0.1,0.8,0.55,0.45,0.2,0.15,FALSE,0.227407407,0.168462444,0.151932481,0.395686305,0.583279229,1,1,0,139,1,1,0,0.614581683,0.759513191
12396,10,90,150,0.1,0.8,0.55,0.45,0.3,0.15,FALSE,0.300148148,0.156807504,0.107042507,0.333211075,0.560667777,0.999597747,0.999857306,0.001724179,146,1,1,0,0.586556476,0.82974436
12397,10,90,150,0.1,0.8,0.55,0.45,0.4,0.15,FALSE,0.398740741,0.146234742,0.07890934,0.297345311,0.591574959,1,1,0,150,1,1,0,0.568689075,0.874209081
12398,10,90,150,0.1,0.8,0.55,0.45,0.5,0.15,FALSE,0.501407407,0.144265343,0.072903366,0.328550215,0.601298781,0.999263087,0.999401281,0.004245698,150,1,1,0,0.623242317,0.890969475
12399,10,90,150,0.1,0.8,0.55,0.45,0.6,0.15,FALSE,0.584,0.154435512,0.087974297,0.316908647,0.594373619,0.999099099,0.998958333,0.010503691,150,1,1,0,0.599078554,0.879541068
12400,10,90,150,0.1,0.8,0.55,0.45,0.8,0.15,FALSE,0.796518519,0.155976509,0.140404894,0.364199061,0.552985856,0.99939759,0.999693627,0.003572887,136,1,1,0,0.565881549,0.74768162
12401,10,90,150,0.1,0.8,0.55,0.45,0.7,0.15,FALSE,0.705185185,0.157285926,0.109000284,0.364518153,0.561238505,1,1,0,146,1,1,0,0.620713848,0.819565047
12402,10,90,150,0.1,0.8,0.55,0.45,0.9,0.15,FALSE,0.895407407,0.15631108,0.252127735,0.464949936,0.588033999,0.997652582,0.99925265,0.004840974,83,1,1,0,0.576020632,0.617919859
12403,10,90,150,0.1,0.8,0.55,0.45,0.2,0.2,FALSE,0.17237037,0.177057343,0.210658251,0.440590225,0.569356619,0.998628258,0.998728124,0.011745368,117,1,1,0,0.618382674,0.696794814
12404,10,90,150,0.1,0.8,0.55,0.45,0.3,0.2,FALSE,0.329555556,0.210861071,0.191986487,0.387011978,0.647281765,0.998892171,0.999306692,0.006699367,141,1,1,0,0.645182352,0.811981754
12405,10,90,150,0.1,0.8,0.55,0.45,0.4,0.2,FALSE,0.383407407,0.198981359,0.157938143,0.372124909,0.638694858,1,1,0,148,1,1,0,0.648771527,0.84272143
12406,10,90,150,0.1,0.8,0.55,0.45,0.1,0.2,FALSE,0.080740741,0.184930971,0.453289193,0.55588577,0.69772954,0.997191011,0.996181491,0.023320713,53,1,1,0,0.620613305,0.554722329
12407,10,90,150,0.1,0.8,0.55,0.45,0.6,0.2,FALSE,0.596148148,0.224864923,0.200850048,0.362645781,0.686244246,1,1,0,146,1,1,0,0.632466112,0.83846778
12408,10,90,150,0.1,0.8,0.55,0.45,0.5,0.2,FALSE,0.491925926,0.214947661,0.175469209,0.434076729,0.670345421,0.999750872,0.999776286,0.002730773,149,1,1,0,0.749640907,0.855950799
12409,10,90,150,0.1,0.8,0.55,0.45,0.7,0.2,FALSE,0.726,0.207126452,0.206541284,0.373230151,0.628190863,0.999831081,0.999816176,0.002143732,136,1,1,0,0.598244223,0.775254333
12410,10,90,150,0.1,0.8,0.55,0.45,0.8,0.2,FALSE,0.812814815,0.205192907,0.268091511,0.383403797,0.629510365,0.994708995,0.997483278,0.013763355,115,1,1,0,0.548436687,0.695502533
12411,10,90,150,0.1,0.8,0.55,0.45,0.9,0.2,FALSE,0.912814815,0.176236499,0.382395966,0.528181866,0.697185016,0.994011976,0.99180791,0.037058109,59,1,1,0,0.608769811,0.575371941
12412,10,90,150,0.1,0.8,0.55,0.45,0.3,0.25,FALSE,0.298666667,0.239108322,0.264276536,0.4441386,0.694192988,0.999177632,0.998901099,0.0125294,130,1,1,0,0.689058337,0.770867951
12413,10,90,150,0.1,0.8,0.55,0.45,0.2,0.25,FALSE,0.217703704,0.259706255,0.388188932,0.523788563,0.740080849,0.999442586,0.998381877,0.016422155,103,1,1,0,0.719328952,0.685882063
12414,10,90,150,0.1,0.8,0.55,0.45,0.4,0.25,FALSE,0.402888889,0.245447167,0.241579542,0.387998149,0.690129525,0.99969752,0.999425287,0.006920457,145,1,1,0,0.650171589,0.816562683
12415,10,90,150,0.1,0.8,0.55,0.45,0.7,0.25,FALSE,0.744222222,0.238405751,0.290104111,0.39499119,0.685581028,0.999508358,0.999441964,0.006313453,128,1,1,0,0.597049336,0.738919903
12416,10,90,150,0.1,0.8,0.55,0.45,0.6,0.25,FALSE,0.566296296,0.272458896,0.293794653,0.410315099,0.728258782,0.999717354,0.999640288,0.004240945,139,1,1,0,0.67843619,0.813317769
12417,10,90,150,0.1,0.8,0.55,0.45,0.1,0.25,FALSE,0.110444444,0.265034247,0.70833638,0.617557112,0.907650321,0.997835498,0.99850075,0.00807371,29,1,1,0,0.665907862,0.524033286
12418,10,90,150,0.1,0.8,0.55,0.45,0.5,0.25,FALSE,0.510888889,0.253883484,0.249164196,0.421638109,0.706565312,0.999758104,0.999655172,0.004152274,145,1,1,0,0.704503481,0.825112277
12419,10,90,150,0.1,0.8,0.55,0.45,0.8,0.25,FALSE,0.839037037,0.230695062,0.386214113,0.533969861,0.730814795,1,1,0,92,1,1,0,0.684090468,0.639090216
12420,10,90,150,0.1,0.8,0.6,0.45,0.1,0.05,FALSE,0.097703704,0.053886896,0.022065534,0.439618238,0.5,0.99863388,0.998062016,0.022011273,129,1,1,0,0.572657822,0.646545871
12421,10,90,150,0.1,0.8,0.6,0.45,0.2,0.05,FALSE,0.196740741,0.065355572,0.016090888,0.391430069,0.5,0.998769988,0.998956003,0.009344756,149,1,1,0,0.62338252,0.77728945
12422,10,90,150,0.1,0.8,0.6,0.45,0.3,0.05,FALSE,0.308518519,0.066497631,0.009721718,0.340125574,0.5,1,1,0,150,1,1,0,0.624894419,0.87039753
12423,10,90,150,0.1,0.8,0.55,0.45,0.9,0.25,FALSE,0.855925926,0.292348404,0.686401903,0.643055891,0.877857143,0.998662338,0.999436937,0.003424979,37,1,1,0,0.740516224,0.551709328
12424,10,90,150,0.1,0.8,0.6,0.45,0.4,0.05,FALSE,0.401111111,0.073226257,0.011332938,0.322731969,0.5,1,1,0,150,1,1,0,0.62091266,0.899476475
12425,10,90,150,0.1,0.8,0.6,0.45,0.6,0.05,FALSE,0.613851852,0.067726312,0.008329673,0.308081524,0.5,0.999349382,0.999393939,0.007422696,150,1,1,0,0.599891924,0.899016478
12426,10,90,150,0.1,0.8,0.6,0.45,0.7,0.05,FALSE,0.687777778,0.072280995,0.013363096,0.345106128,0.5,0.999024867,0.998402778,0.012468306,150,1,1,0,0.625290605,0.861372556
12427,10,90,150,0.1,0.8,0.6,0.45,0.5,0.05,FALSE,0.501407407,0.073424532,0.010568031,0.287117764,0.528460959,1,1,0,150,1,1,0,0.583363166,0.919216622
12428,10,90,150,0.1,0.8,0.6,0.45,0.8,0.05,FALSE,0.799037037,0.063299724,0.013993099,0.334213381,0.5,0.999364676,0.99962963,0.004536092,150,1,1,0,0.553287794,0.780920284
12429,10,90,150,0.1,0.8,0.6,0.45,0.9,0.05,FALSE,0.901481481,0.050724581,0.018054823,0.474082121,0.5,0.998628258,0.999145299,0.007686232,130,1,1,0,0.618879213,0.651835599
12430,10,90,150,0.1,0.8,0.6,0.45,0.2,0.1,FALSE,0.20637037,0.112845132,0.067346919,0.374906988,0.5,0.998203593,0.998505015,0.011820634,144,1,1,0,0.59597098,0.769547917
12431,10,90,150,0.1,0.8,0.6,0.45,0.1,0.1,FALSE,0.111259259,0.118857395,0.13310189,0.468189813,0.517321577,0.998891353,0.997706422,0.023945657,109,1,1,0,0.605839322,0.645691106
12432,10,90,150,0.1,0.8,0.6,0.45,0.3,0.1,FALSE,0.298814815,0.105904456,0.042875745,0.310891576,0.505226552,1,1,0,150,1,1,0,0.564302854,0.84013978
12433,10,90,150,0.1,0.8,0.6,0.45,0.4,0.1,FALSE,0.399925926,0.103893039,0.034232561,0.336013355,0.526540775,0.999071782,0.999178571,0.006188075,150,1,1,0,0.629345828,0.88468927
12434,10,90,150,0.1,0.8,0.6,0.45,0.6,0.1,FALSE,0.598888889,0.100662731,0.031407941,0.29195989,0.527186077,0.999688085,0.999722222,0.003402069,150,1,1,0,0.574268893,0.894298755
12435,10,90,150,0.1,0.8,0.6,0.45,0.7,0.1,FALSE,0.698740741,0.102293985,0.039015926,0.299492888,0.5,0.998740554,0.999005273,0.007134957,149,1,1,0,0.556474947,0.851056972
12436,10,90,150,0.1,0.8,0.6,0.45,0.5,0.1,FALSE,0.49362963,0.108480009,0.036357381,0.28645725,0.569966143,0.999746064,0.99974359,0.003140371,150,1,1,0,0.574551814,0.90679536
12437,10,90,150,0.1,0.8,0.6,0.45,0.8,0.1,FALSE,0.792,0.107040422,0.059064531,0.3882522,0.5,0.999843848,0.999823384,0.002155873,149,1,1,0,0.61517195,0.77219284
12438,10,90,150,0.1,0.8,0.6,0.45,0.9,0.1,FALSE,0.902592593,0.10063529,0.105159492,0.489246895,0.5,1,1,0,112,1,1,0,0.623600877,0.637159533
12439,10,90,150,0.1,0.8,0.6,0.45,0.1,0.15,FALSE,0.087333333,0.139254731,0.234391205,0.557513177,0.563464222,0.997340426,0.998744292,0.007565459,73,1,1,0,0.672675964,0.599278246
12440,10,90,150,0.1,0.8,0.6,0.45,0.4,0.15,FALSE,0.413555556,0.159785205,0.095144101,0.396314459,0.594034235,0.999491498,0.999487813,0.004615948,149,1,1,0,0.708891673,0.874913874
12441,10,90,150,0.1,0.8,0.6,0.45,0.3,0.15,FALSE,0.310074074,0.156592616,0.104587281,0.388095815,0.563915939,1,1,0,147,1,1,0,0.662739051,0.832175247
12442,10,90,150,0.1,0.8,0.6,0.45,0.6,0.15,FALSE,0.601481481,0.162279656,0.099781675,0.393607058,0.607535665,1,1,0,150,1,1,0,0.702867151,0.872406468
12443,10,90,150,0.1,0.8,0.6,0.45,0.5,0.15,FALSE,0.484222222,0.14293811,0.07144481,0.34316418,0.60461411,0.998978028,0.998834758,0.009430983,150,1,1,0,0.637609187,0.882128809
12444,10,90,150,0.1,0.8,0.6,0.45,0.2,0.15,FALSE,0.203925926,0.149665502,0.128166584,0.403381008,0.553897649,1,1,0,138,1,1,0,0.617913835,0.75148226
12445,10,90,150,0.1,0.8,0.6,0.45,0.8,0.15,FALSE,0.808962963,0.14853496,0.13299236,0.415027261,0.551866673,0.999365482,0.999591503,0.00476385,136,1,1,0,0.625477563,0.742576562
12446,10,90,150,0.1,0.8,0.6,0.45,0.9,0.15,FALSE,0.884888889,0.161140191,0.246109834,0.460858977,0.599480506,0.995485327,0.995199275,0.028688086,92,1,1,0,0.585633471,0.633421869
12447,10,90,150,0.1,0.8,0.6,0.45,0.7,0.15,FALSE,0.704962963,0.151707691,0.100580288,0.398574072,0.546551206,0.999146029,0.999111808,0.00785996,145,1,1,0,0.674162557,0.828135076
12448,10,90,150,0.1,0.8,0.6,0.45,0.2,0.2,FALSE,0.183333333,0.198347427,0.254016398,0.493914725,0.61005825,0.998689384,0.999046093,0.007490455,104,1,1,0,0.692673989,0.701156143
12449,10,90,150,0.1,0.8,0.6,0.45,0.1,0.2,FALSE,0.110518519,0.224978384,0.507652606,0.579610104,0.750046435,0.99877451,0.99939976,0.004201681,49,1,1,0,0.667933541,0.568841684
12450,10,90,150,0.1,0.8,0.6,0.45,0.3,0.2,FALSE,0.305037037,0.2192024,0.217625745,0.395950728,0.654452501,0.999032742,0.99867851,0.011191145,143,1,1,0,0.638837963,0.789053273
12451,10,90,150,0.1,0.8,0.6,0.45,0.4,0.2,FALSE,0.405407407,0.204099735,0.16331659,0.394913023,0.661164664,1,1,0,149,1,1,0,0.680472706,0.842304043
12452,10,90,150,0.1,0.8,0.6,0.45,0.5,0.2,FALSE,0.507407407,0.19595574,0.143959592,0.391838808,0.645877595,0.99975272,0.9998541,0.001780939,149,1,1,0,0.698199211,0.869831201
12453,10,90,150,0.1,0.8,0.6,0.45,0.7,0.2,FALSE,0.702222222,0.203706641,0.189175181,0.461788694,0.606423913,1,1,0,140,1,1,0,0.735637719,0.79417964
12454,10,90,150,0.1,0.8,0.6,0.45,0.6,0.2,FALSE,0.609777778,0.214163807,0.183436072,0.409546786,0.665694352,0.999481586,0.999356499,0.006176348,148,1,1,0,0.694133559,0.833458588
12455,10,90,150,0.1,0.8,0.6,0.45,0.8,0.2,FALSE,0.774148148,0.207077109,0.236369072,0.495661053,0.613110706,1,1,0,122,1,1,0,0.735149399,0.74155687
12456,10,90,150,0.1,0.8,0.6,0.45,0.9,0.2,FALSE,0.906074074,0.190705337,0.419681124,0.544063318,0.703891156,0.990666667,0.986607143,0.074156512,56,1,1,0,0.619855157,0.567437148
12457,10,90,150,0.1,0.8,0.6,0.45,0.2,0.25,FALSE,0.203407407,0.236820806,0.337975306,0.522986891,0.690484338,0.99939976,0.999774775,0.002372895,111,1,1,0,0.718896909,0.68657245
12458,10,90,150,0.1,0.8,0.6,0.45,0.5,0.25,FALSE,0.515037037,0.260779333,0.263594119,0.444545075,0.716692438,0.999763705,0.999851102,0.001799143,146,1,1,0,0.7331695,0.819541404
12459,10,90,150,0.1,0.8,0.6,0.45,0.3,0.25,FALSE,0.344148148,0.268743302,0.311651505,0.493258201,0.7256412,1,1,0,134,1,1,0,0.766355771,0.776759618
12460,10,90,150,0.1,0.8,0.6,0.45,0.1,0.25,FALSE,0.104,0.251350747,0.671280517,0.648803538,0.867330453,1,1,0,31,1,1,0,0.713321878,0.524812301
12461,10,90,150,0.1,0.8,0.6,0.45,0.4,0.25,FALSE,0.384444444,0.258766265,0.27435767,0.478121188,0.710277151,0.999674691,0.999280576,0.008481889,139,1,1,0,0.770529865,0.805017486
12462,10,90,150,0.1,0.8,0.6,0.45,0.6,0.25,FALSE,0.586740741,0.267484753,0.286566481,0.450528291,0.722352941,0.99928035,0.999430255,0.005009356,144,1,1,0,0.723528654,0.799037882
12463,10,90,150,0.1,0.8,0.6,0.45,0.7,0.25,FALSE,0.701703704,0.248987465,0.287680044,0.44243341,0.705040286,0.9995905,0.999731472,0.003096821,133,1,1,0,0.685406571,0.769436311
12464,10,90,150,0.1,0.8,0.6,0.45,0.8,0.25,FALSE,0.784814815,0.253622089,0.372953741,0.534494683,0.742833196,0.999416569,0.99537037,0.048112522,108,1,1,0,0.737357858,0.688127543
12465,10,90,150,0.1,0.8,0.65,0.45,0.1,0.05,FALSE,0.097037037,0.063046982,0.034624919,0.500473348,0.5,0.991586538,0.991346154,0.04075097,130,1,1,0,0.64588839,0.645277219
12466,10,90,150,0.1,0.8,0.65,0.45,0.2,0.05,FALSE,0.201851852,0.061486767,0.01249048,0.44588109,0.5,0.997993827,0.998847388,0.012404947,149,1,1,0,0.706580904,0.787687321
12467,10,90,150,0.1,0.8,0.65,0.45,0.3,0.05,FALSE,0.294444444,0.075047973,0.016174571,0.356548788,0.5,0.999564839,0.999520614,0.005851657,149,1,1,0,0.635322935,0.853479045
12468,10,90,150,0.1,0.8,0.65,0.45,0.4,0.05,FALSE,0.402,0.07862087,0.014761241,0.345771351,0.502654877,0.99979525,0.99974359,0.003140371,150,1,1,0,0.654641254,0.900479117
12469,10,90,150,0.1,0.8,0.6,0.45,0.9,0.25,FALSE,0.920518519,0.24468071,0.811746873,0.679445286,0.911560636,1,1,0,21,1,1,0,0.712659775,0.48950382
12470,10,90,150,0.1,0.8,0.65,0.45,0.5,0.05,FALSE,0.506444444,0.072355696,0.009941293,0.331999416,0.529312207,0.99901217,0.998972222,0.007320062,150,1,1,0,0.645285868,0.915317815
12471,10,90,150,0.1,0.8,0.65,0.45,0.7,0.05,FALSE,0.702074074,0.066559529,0.01017916,0.366388494,0.5,1,1,0,150,1,1,0,0.652772474,0.858425178
12472,10,90,150,0.1,0.8,0.65,0.45,0.6,0.05,FALSE,0.609185185,0.075488265,0.012964401,0.305398845,0.50243667,0.999679487,0.999722222,0.003402069,150,1,1,0,0.595884157,0.898660999
12473,10,90,150,0.1,0.8,0.65,0.45,0.1,0.1,FALSE,0.106740741,0.110031268,0.117058986,0.498718512,0.5,0.997674419,0.998971861,0.007852934,110,1,1,0,0.642606402,0.644255502
12474,10,90,150,0.1,0.8,0.65,0.45,0.8,0.05,FALSE,0.804074074,0.060754729,0.012453599,0.421085886,0.5,1,1,0,149,1,1,0,0.665649865,0.780490417
12475,10,90,150,0.1,0.8,0.65,0.45,0.2,0.1,FALSE,0.192518519,0.102204524,0.056683338,0.448593512,0.5,0.994832041,0.994637346,0.032840261,144,1,1,0,0.687609204,0.76234424
